query_name,table_name,low,high,method,run_id,time_sec,result
sorted_10_pct,t_layout_sorted,100000,199999,scan,1,0.001363515853881836,1000000
sorted_10_pct,t_layout_sorted,100000,199999,bitmap,1,0.012292623519897461,1000000
sorted_10_pct,t_layout_sorted,100000,199999,rabit_like,1,0.006887674331665039,1000000
sorted_10_pct,t_layout_sorted,100000,199999,scan,2,0.0019080638885498047,1000000
sorted_10_pct,t_layout_sorted,100000,199999,bitmap,2,0.012263774871826172,1000000
sorted_10_pct,t_layout_sorted,100000,199999,rabit_like,2,0.006877899169921875,1000000
sorted_10_pct,t_layout_sorted,100000,199999,scan,3,0.001764535903930664,1000000
sorted_10_pct,t_layout_sorted,100000,199999,bitmap,3,0.012287378311157227,1000000
sorted_10_pct,t_layout_sorted,100000,199999,rabit_like,3,0.006720066070556641,1000000
sorted_20_pct,t_layout_sorted,100000,299999,scan,1,0.0020284652709960938,2000000
sorted_20_pct,t_layout_sorted,100000,299999,bitmap,1,0.012375831604003906,2000000
sorted_20_pct,t_layout_sorted,100000,299999,rabit_like,1,0.006924629211425781,2000000
sorted_20_pct,t_layout_sorted,100000,299999,scan,2,0.0018672943115234375,2000000
sorted_20_pct,t_layout_sorted,100000,299999,bitmap,2,0.012346267700195312,2000000
sorted_20_pct,t_layout_sorted,100000,299999,rabit_like,2,0.006983518600463867,2000000
sorted_20_pct,t_layout_sorted,100000,299999,scan,3,0.0018532276153564453,2000000
sorted_20_pct,t_layout_sorted,100000,299999,bitmap,3,0.012338876724243164,2000000
sorted_20_pct,t_layout_sorted,100000,299999,rabit_like,3,0.006855010986328125,2000000
sorted_30_pct,t_layout_sorted,100000,399999,scan,1,0.0020127296447753906,3000000
sorted_30_pct,t_layout_sorted,100000,399999,bitmap,1,0.012369155883789062,3000000
sorted_30_pct,t_layout_sorted,100000,399999,rabit_like,1,0.006928920745849609,3000000
sorted_30_pct,t_layout_sorted,100000,399999,scan,2,0.0019140243530273438,3000000
sorted_30_pct,t_layout_sorted,100000,399999,bitmap,2,0.012392282485961914,3000000
sorted_30_pct,t_layout_sorted,100000,399999,rabit_like,2,0.006862163543701172,3000000
sorted_30_pct,t_layout_sorted,100000,399999,scan,3,0.0018618106842041016,3000000
sorted_30_pct,t_layout_sorted,100000,399999,bitmap,3,0.012296199798583984,3000000
sorted_30_pct,t_layout_sorted,100000,399999,rabit_like,3,0.0068073272705078125,3000000
sorted_40_pct,t_layout_sorted,100000,499999,scan,1,0.0024156570434570312,4000000
sorted_40_pct,t_layout_sorted,100000,499999,bitmap,1,0.01243448257446289,4000000
sorted_40_pct,t_layout_sorted,100000,499999,rabit_like,1,0.0068814754486083984,4000000
sorted_40_pct,t_layout_sorted,100000,499999,scan,2,0.002184629440307617,4000000
sorted_40_pct,t_layout_sorted,100000,499999,bitmap,2,0.012364387512207031,4000000
sorted_40_pct,t_layout_sorted,100000,499999,rabit_like,2,0.006753444671630859,4000000
sorted_40_pct,t_layout_sorted,100000,499999,scan,3,0.002124309539794922,4000000
sorted_40_pct,t_layout_sorted,100000,499999,bitmap,3,0.012298822402954102,4000000
sorted_40_pct,t_layout_sorted,100000,499999,rabit_like,3,0.006711721420288086,4000000
sorted_50_pct,t_layout_sorted,100000,599999,scan,1,0.002556324005126953,5000000
sorted_50_pct,t_layout_sorted,100000,599999,bitmap,1,0.01221466064453125,5000000
sorted_50_pct,t_layout_sorted,100000,599999,rabit_like,1,0.0068874359130859375,5000000
sorted_50_pct,t_layout_sorted,100000,599999,scan,2,0.002272367477416992,5000000
sorted_50_pct,t_layout_sorted,100000,599999,bitmap,2,0.01234579086303711,5000000
sorted_50_pct,t_layout_sorted,100000,599999,rabit_like,2,0.0067484378814697266,5000000
sorted_50_pct,t_layout_sorted,100000,599999,scan,3,0.002305269241333008,5000000
sorted_50_pct,t_layout_sorted,100000,599999,bitmap,3,0.012276172637939453,5000000
sorted_50_pct,t_layout_sorted,100000,599999,rabit_like,3,0.006688833236694336,5000000
sorted_60_pct,t_layout_sorted,100000,699999,scan,1,0.002903461456298828,6000000
sorted_60_pct,t_layout_sorted,100000,699999,bitmap,1,0.012230157852172852,6000000
sorted_60_pct,t_layout_sorted,100000,699999,rabit_like,1,0.006957530975341797,6000000
sorted_60_pct,t_layout_sorted,100000,699999,scan,2,0.002334117889404297,6000000
sorted_60_pct,t_layout_sorted,100000,699999,bitmap,2,0.012199163436889648,6000000
sorted_60_pct,t_layout_sorted,100000,699999,rabit_like,2,0.006905317306518555,6000000
sorted_60_pct,t_layout_sorted,100000,699999,scan,3,0.0023491382598876953,6000000
sorted_60_pct,t_layout_sorted,100000,699999,bitmap,3,0.012276649475097656,6000000
sorted_60_pct,t_layout_sorted,100000,699999,rabit_like,3,0.006852865219116211,6000000
sorted_70_pct,t_layout_sorted,100000,799999,scan,1,0.0025725364685058594,7000000
sorted_70_pct,t_layout_sorted,100000,799999,bitmap,1,0.016121864318847656,7000000
sorted_70_pct,t_layout_sorted,100000,799999,rabit_like,1,0.007050275802612305,7000000
sorted_70_pct,t_layout_sorted,100000,799999,scan,2,0.002417325973510742,7000000
sorted_70_pct,t_layout_sorted,100000,799999,bitmap,2,0.012464284896850586,7000000
sorted_70_pct,t_layout_sorted,100000,799999,rabit_like,2,0.006995201110839844,7000000
sorted_70_pct,t_layout_sorted,100000,799999,scan,3,0.0028846263885498047,7000000
sorted_70_pct,t_layout_sorted,100000,799999,bitmap,3,0.012277603149414062,7000000
sorted_70_pct,t_layout_sorted,100000,799999,rabit_like,3,0.006938934326171875,7000000
sorted_80_pct,t_layout_sorted,100000,899999,scan,1,0.0028963088989257812,8000000
sorted_80_pct,t_layout_sorted,100000,899999,bitmap,1,0.01252889633178711,8000000
sorted_80_pct,t_layout_sorted,100000,899999,rabit_like,1,0.00707554817199707,8000000
sorted_80_pct,t_layout_sorted,100000,899999,scan,2,0.002678394317626953,8000000
sorted_80_pct,t_layout_sorted,100000,899999,bitmap,2,0.01246190071105957,8000000
sorted_80_pct,t_layout_sorted,100000,899999,rabit_like,2,0.0072019100189208984,8000000
sorted_80_pct,t_layout_sorted,100000,899999,scan,3,0.0025954246520996094,8000000
sorted_80_pct,t_layout_sorted,100000,899999,bitmap,3,0.01246023178100586,8000000
sorted_80_pct,t_layout_sorted,100000,899999,rabit_like,3,0.007078409194946289,8000000
sorted_90_pct,t_layout_sorted,0,899999,scan,1,0.0029799938201904297,9000000
sorted_90_pct,t_layout_sorted,0,899999,bitmap,1,0.012502670288085938,9000000
sorted_90_pct,t_layout_sorted,0,899999,rabit_like,1,0.006165981292724609,9000000
sorted_90_pct,t_layout_sorted,0,899999,scan,2,0.002668619155883789,9000000
sorted_90_pct,t_layout_sorted,0,899999,bitmap,2,0.01242828369140625,9000000
sorted_90_pct,t_layout_sorted,0,899999,rabit_like,2,0.006335258483886719,9000000
sorted_90_pct,t_layout_sorted,0,899999,scan,3,0.0027146339416503906,9000000
sorted_90_pct,t_layout_sorted,0,899999,bitmap,3,0.012434005737304688,9000000
sorted_90_pct,t_layout_sorted,0,899999,rabit_like,3,0.0063114166259765625,9000000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,scan,1,0.0015001296997070312,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,bitmap,1,0.019931316375732422,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,rabit_like,1,0.0071868896484375,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,scan,2,0.0011639595031738281,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,bitmap,2,0.012441396713256836,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,rabit_like,2,0.007040739059448242,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,scan,3,0.0016999244689941406,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,bitmap,3,0.012347221374511719,10000
block_sorted_0_1_pct,t_layout_block_sorted,100000,100999,rabit_like,3,0.00696873664855957,10000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,scan,1,0.0014200210571289062,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,bitmap,1,0.01241302490234375,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,rabit_like,1,0.007117033004760742,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,scan,2,0.0010259151458740234,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,bitmap,2,0.012355804443359375,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,rabit_like,2,0.0070192813873291016,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,scan,3,0.001314401626586914,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,bitmap,3,0.012423992156982422,100000
block_sorted_1_pct,t_layout_block_sorted,100000,109999,rabit_like,3,0.00697779655456543,100000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,scan,1,0.0020236968994140625,500000
